0
153.67139
153.14403
153.18535
153.555
153.78287
157.81575
158.60951
158.96722
159.44545
158.14607
157.105
156.2288
156.06038
155.59981
155.75586
156.24712
156.72238
157.95728
157.78575
157.73674
